7.000000	16.000000	14696	0	FFEall:	63772	CacheFit:	280459665	CachePop:	179330563	NoFFEiter:	 13877	 AllIter:	16247	0.500000	0010111100100101	600	1517647745
7.000000	16.000000	14714	0	FFEall:	63581	CacheFit:	288033868	CachePop:	185568551	NoFFEiter:	 14616	 AllIter:	16727	0.500000	1001011100101001	600	1517647753
7.000000	16.000000	14544	0	FFEall:	64055	CacheFit:	289387288	CachePop:	185776657	NoFFEiter:	 14535	 AllIter:	16750	0.500000	1010111100101000	600	1517647767
7.000000	16.000000	14423	0	FFEall:	61348	CacheFit:	289438750	CachePop:	187959902	NoFFEiter:	 15519	 AllIter:	17023	0.500000	0011100101101010	600	1517647775
7.000000	16.000000	14330	0	FFEall:	62900	CacheFit:	279989559	CachePop:	181865541	NoFFEiter:	 14699	 AllIter:	16399	0.500000	1010001010111001	600	1517647783
7.000000	16.000000	14525	0	FFEall:	63374	CacheFit:	280765290	CachePop:	180787336	NoFFEiter:	 14467	 AllIter:	16377	0.500000	0111000011010110	600	1517647791
7.000000	16.000000	14409	0	FFEall:	63219	CacheFit:	290286742	CachePop:	187822039	NoFFEiter:	 14951	 AllIter:	16882	0.500000	1101001010101010	600	1517647799
7.000000	16.000000	14543	0	FFEall:	64414	CacheFit:	298168620	CachePop:	189814966	NoFFEiter:	 14231	 AllIter:	17039	0.500000	0000101011110011	600	1517647813
7.000000	16.000000	14220	0	FFEall:	64293	CacheFit:	290688543	CachePop:	185155164	NoFFEiter:	 14045	 AllIter:	16612	0.500000	1000110001111100	600	1517648345
7.000000	16.000000	14928	0	FFEall:	64583	CacheFit:	299626834	CachePop:	187392583	NoFFEiter:	 13528	 AllIter:	16656	0.500000	1001011011000110	600	1517648353
7.000000	16.000000	14580	0	FFEall:	63859	CacheFit:	285314817	CachePop:	185349324	NoFFEiter:	 14201	 AllIter:	16545	0.500000	0010110010100111	600	1517648367
7.000000	16.000000	14743	1	FFEall:	64010	CacheFit:	288316094	CachePop:	184845896	NoFFEiter:	 14282	 AllIter:	16659	0.500000	0001010110110011	600	1517648375
