7.000000	16.000000	17494	0	FFEall:	18514	CacheFit:	6580845	CachePop:	5905502	NoFFEiter:	 23619	 AllIter:	23627	0.500000	1011111000100010	600	1517650213
7.000000	16.000000	17556	0	FFEall:	18023	CacheFit:	4697529	CachePop:	4513542	NoFFEiter:	 24681	 AllIter:	24687	0.500000	0001010101101110	600	1517650221
7.000000	16.000000	17164	0	FFEall:	17923	CacheFit:	2829544	CachePop:	2769157	NoFFEiter:	 22125	 AllIter:	22131	0.500000	1011101010010001	600	1517650747
16.000000	16.000000	13368	0	FFEall:	13368	CacheFit:	4633	CachePop:	0	NoFFEiter:	 0	 AllIter:	1	0.000000	0000000000000000	0	1517650755
7.000000	16.000000	16937	0	FFEall:	17732	CacheFit:	4361750	CachePop:	4080537	NoFFEiter:	 22902	 AllIter:	22908	0.500000	1000101100100111	600	1517650763
7.000000	16.000000	18284	0	FFEall:	18809	CacheFit:	5799848	CachePop:	5502680	NoFFEiter:	 22943	 AllIter:	22950	0.500000	1001100001001111	600	1517650784
7.000000	16.000000	18118	0	FFEall:	18485	CacheFit:	5438841	CachePop:	5269253	NoFFEiter:	 21505	 AllIter:	21511	0.500000	0100110001010111	600	1517650792
7.000000	16.000000	18500	0	FFEall:	18745	CacheFit:	4336146	CachePop:	4259049	NoFFEiter:	 22778	 AllIter:	22784	0.500000	1110001110010010	600	1517650800
7.000000	16.000000	18462	0	FFEall:	18588	CacheFit:	4379584	CachePop:	4160473	NoFFEiter:	 23000	 AllIter:	23004	0.500000	1101101000010011	600	1517650808
7.000000	16.000000	18768	0	FFEall:	19286	CacheFit:	7172133	CachePop:	5752803	NoFFEiter:	 22750	 AllIter:	22757	0.500000	0000011110011110	600	1517650816
7.000000	16.000000	16843	0	FFEall:	17196	CacheFit:	5558983	CachePop:	5030448	NoFFEiter:	 21973	 AllIter:	21977	0.500000	1110100010011010	600	1517650824
7.000000	16.000000	17152	0	FFEall:	17758	CacheFit:	5948567	CachePop:	5641199	NoFFEiter:	 22550	 AllIter:	22556	0.500000	1101011110000010	600	1517651350
7.000000	16.000000	17634	0	FFEall:	18024	CacheFit:	2994049	CachePop:	2929851	NoFFEiter:	 23422	 AllIter:	23427	0.500000	0001110111000011	600	1517651364
7.000000	16.000000	17533	0	FFEall:	18004	CacheFit:	8011149	CachePop:	6547814	NoFFEiter:	 21186	 AllIter:	21190	0.500000	1000011100111001	600	1517651387
7.000000	16.000000	16518	0	FFEall:	17007	CacheFit:	5517658	CachePop:	4521554	NoFFEiter:	 21822	 AllIter:	21828	0.500000	1101101000011100	600	1517651395
7.000000	16.000000	17260	0	FFEall:	17506	CacheFit:	6819509	CachePop:	4634426	NoFFEiter:	 21639	 AllIter:	21643	0.500000	1010101101001001	600	1517651403
7.000000	16.000000	18272	0	FFEall:	18658	CacheFit:	4441282	CachePop:	4356877	NoFFEiter:	 23340	 AllIter:	23346	0.500000	0100010111100110	600	1517651411
16.000000	16.000000	13417	0	FFEall:	13417	CacheFit:	4304	CachePop:	0	NoFFEiter:	 0	 AllIter:	1	0.000000	0000000000000000	0	1517651419
7.000000	16.000000	18630	0	FFEall:	18897	CacheFit:	4241388	CachePop:	3910441	NoFFEiter:	 22218	 AllIter:	22225	0.500000	0111001100100011	600	1517651427
7.000000	16.000000	18354	0	FFEall:	18518	CacheFit:	5674568	CachePop:	4431523	NoFFEiter:	 22433	 AllIter:	22438	0.500000	0110010101100011	600	1517651432
7.000000	16.000000	18117	0	FFEall:	18611	CacheFit:	7060580	CachePop:	5456851	NoFFEiter:	 21818	 AllIter:	21824	0.500000	1100011000011110	600	1517651952
7.000000	16.000000	17863	0	FFEall:	18560	CacheFit:	5476538	CachePop:	4541190	NoFFEiter:	 21643	 AllIter:	21649	0.500000	1001000010111101	600	1517651966
7.000000	16.000000	16999	0	FFEall:	17571	CacheFit:	4388942	CachePop:	4270806	NoFFEiter:	 23082	 AllIter:	23089	0.500000	1011100111000001	600	1517651989
7.000000	16.000000	17347	0	FFEall:	17839	CacheFit:	7084917	CachePop:	5948383	NoFFEiter:	 22489	 AllIter:	22494	0.500000	0100111110000101	600	1517651997
7.000000	16.000000	17662	0	FFEall:	17820	CacheFit:	5623305	CachePop:	5066275	NoFFEiter:	 22250	 AllIter:	22255	0.500000	1100001101111000	600	1517652005
7.000000	16.000000	17512	0	FFEall:	18272	CacheFit:	5758922	CachePop:	5369760	NoFFEiter:	 22789	 AllIter:	22796	0.500000	0100100101010111	600	1517652013
16.000000	16.000000	13125	0	FFEall:	13125	CacheFit:	3881	CachePop:	1	NoFFEiter:	 0	 AllIter:	1	0.000000	0000000000000000	0	1517652027
7.000000	16.000000	17076	0	FFEall:	17563	CacheFit:	7120005	CachePop:	6413848	NoFFEiter:	 22703	 AllIter:	22708	0.500000	1000010101011011	600	1517652035
7.000000	16.000000	17083	0	FFEall:	17750	CacheFit:	2874419	CachePop:	2804566	NoFFEiter:	 22437	 AllIter:	22443	0.500000	1100011001010110	600	1517652040
7.000000	16.000000	17517	0	FFEall:	18108	CacheFit:	5802416	CachePop:	5520495	NoFFEiter:	 22957	 AllIter:	22964	0.500000	0010110111010100	600	1517652554
7.000000	16.000000	17821	0	FFEall:	18093	CacheFit:	4436645	CachePop:	4307170	NoFFEiter:	 23268	 AllIter:	23274	0.500000	0110101100101001	600	1517652568
7.000000	16.000000	17892	0	FFEall:	18394	CacheFit:	4175045	CachePop:	4060740	NoFFEiter:	 21898	 AllIter:	21903	0.500000	0001101110101001	600	1517652591
7.000000	16.000000	17897	0	FFEall:	18362	CacheFit:	5587476	CachePop:	4755273	NoFFEiter:	 22121	 AllIter:	22126	0.500000	1101111001100000	600	1517652599
7.000000	16.000000	17023	0	FFEall:	17432	CacheFit:	5498781	CachePop:	5243057	NoFFEiter:	 21743	 AllIter:	21748	0.500000	1001010000011111	600	1517652607
7.000000	16.000000	16798	0	FFEall:	17446	CacheFit:	5815209	CachePop:	5474941	NoFFEiter:	 21909	 AllIter:	21914	0.500000	0010100111110100	600	1517652615
7.000000	16.000000	17457	0	FFEall:	17803	CacheFit:	6472450	CachePop:	5688463	NoFFEiter:	 22758	 AllIter:	22764	0.500000	1010000001110111	600	1517652635
7.000000	16.000000	17454	0	FFEall:	18169	CacheFit:	5784455	CachePop:	5159786	NoFFEiter:	 22891	 AllIter:	22898	0.500000	0111010010001101	600	1517652643
7.000000	16.000000	17137	0	FFEall:	17708	CacheFit:	5718211	CachePop:	5279353	NoFFEiter:	 22618	 AllIter:	22624	0.500000	1100011010100101	600	1517653154
7.000000	16.000000	17110	0	FFEall:	17677	CacheFit:	5466396	CachePop:	3872056	NoFFEiter:	 21594	 AllIter:	21600	0.500000	1111001001100001	600	1517653168
7.000000	16.000000	16578	0	FFEall:	17281	CacheFit:	6889361	CachePop:	5232318	NoFFEiter:	 21835	 AllIter:	21842	0.500000	0111010100111000	600	1517653191
7.000000	16.000000	18266	0	FFEall:	18855	CacheFit:	6483627	CachePop:	6077123	NoFFEiter:	 25671	 AllIter:	25677	0.500000	1011100100011001	600	1517674038
7.000000	16.000000	18836	0	FFEall:	19230	CacheFit:	4613913	CachePop:	4294948	NoFFEiter:	 24221	 AllIter:	24226	0.500000	0011111010100100	600	1517674046
7.000000	16.000000	17650	0	FFEall:	17762	CacheFit:	5819621	CachePop:	3901656	NoFFEiter:	 23004	 AllIter:	23008	0.500000	0001010110101101	600	1517674591
7.000000	16.000000	16574	0	FFEall:	16891	CacheFit:	5840047	CachePop:	4646947	NoFFEiter:	 23102	 AllIter:	23108	0.500000	0011010101110001	600	1517674599
7.000000	16.000000	17293	0	FFEall:	17836	CacheFit:	4497994	CachePop:	4038288	NoFFEiter:	 23674	 AllIter:	23680	0.500000	0001101001110101	600	1517674607
7.000000	16.000000	17243	0	FFEall:	17628	CacheFit:	4547063	CachePop:	4453653	NoFFEiter:	 23910	 AllIter:	23916	0.500000	0110101011101000	600	1517674615
