15.000000	16.000000	10962	0	FFEall:	17635	CacheFit:	13257895	CachePop:	77418470	NoFFEiter:	 2372	 AllIter:	3659	0.000000	0000000000000000	100	1517646826
15.000000	16.000000	10788	0	FFEall:	16762	CacheFit:	13083077	CachePop:	75844161	NoFFEiter:	 2693	 AllIter:	3703	0.000000	0000000000000000	100	1517646837
15.000000	16.000000	11312	0	FFEall:	14861	CacheFit:	13114389	CachePop:	74314750	NoFFEiter:	 3115	 AllIter:	3812	0.000000	0000000000000000	100	1517646845
15.000000	16.000000	11416	0	FFEall:	16144	CacheFit:	13011709	CachePop:	75912147	NoFFEiter:	 2843	 AllIter:	3644	0.000000	0000000000000000	100	1517646881
15.000000	16.000000	11433	0	FFEall:	15004	CacheFit:	12798002	CachePop:	72540994	NoFFEiter:	 3257	 AllIter:	3785	0.000000	0000000000000000	100	1517646889
15.000000	16.000000	11406	0	FFEall:	15251	CacheFit:	12942526	CachePop:	73404223	NoFFEiter:	 3123	 AllIter:	3791	0.000000	0000000000000000	100	1517646897
15.000000	16.000000	11011	0	FFEall:	15530	CacheFit:	13065191	CachePop:	75497279	NoFFEiter:	 2795	 AllIter:	3710	0.000000	0000000000000000	100	1517646911
15.000000	16.000000	11537	0	FFEall:	15186	CacheFit:	12699924	CachePop:	72058890	NoFFEiter:	 2976	 AllIter:	3690	0.000000	0000000000000000	100	1517646919
15.000000	16.000000	11355	0	FFEall:	15644	CacheFit:	13010168	CachePop:	75550188	NoFFEiter:	 2573	 AllIter:	3611	0.000000	0000000000000000	100	1517646927
15.000000	16.000000	11219	0	FFEall:	16183	CacheFit:	12998525	CachePop:	73939292	NoFFEiter:	 2920	 AllIter:	3732	0.000000	0000000000000000	100	1517646938
15.000000	16.000000	11257	0	FFEall:	16167	CacheFit:	13241138	CachePop:	76056695	NoFFEiter:	 2799	 AllIter:	3776	0.000000	0000000000000000	100	1517646946
15.000000	16.000000	11534	0	FFEall:	15091	CacheFit:	13068973	CachePop:	75853936	NoFFEiter:	 2939	 AllIter:	3679	0.000000	0000000000000000	100	1517646981
15.000000	16.000000	10819	0	FFEall:	16611	CacheFit:	13068381	CachePop:	75555008	NoFFEiter:	 2682	 AllIter:	3749	0.000000	0000000000000000	100	1517646989
15.000000	16.000000	11025	0	FFEall:	15225	CacheFit:	13531941	CachePop:	79662834	NoFFEiter:	 2682	 AllIter:	3691	0.000000	0000000000000000	100	1517646997
15.000000	16.000000	11283	0	FFEall:	15922	CacheFit:	13353199	CachePop:	76044879	NoFFEiter:	 3063	 AllIter:	3849	0.000000	0000000000000000	100	1517647011
15.000000	16.000000	10889	0	FFEall:	15706	CacheFit:	13274618	CachePop:	76573676	NoFFEiter:	 2906	 AllIter:	3799	0.000000	0000000000000000	100	1517647019
16.000000	16.000000	11552	0	FFEall:	11552	CacheFit:	8240	CachePop:	10208	NoFFEiter:	 0	 AllIter:	1	1.000000	1111111111111111	0	1517647027
15.000000	16.000000	10960	0	FFEall:	15926	CacheFit:	13453571	CachePop:	79802503	NoFFEiter:	 2449	 AllIter:	3615	0.000000	0000000000000000	100	1517647035
15.000000	16.000000	11027	0	FFEall:	16672	CacheFit:	13008884	CachePop:	75362444	NoFFEiter:	 2749	 AllIter:	3708	0.000000	0000000000000000	100	1517647043
15.000000	16.000000	11397	0	FFEall:	15227	CacheFit:	12719227	CachePop:	72071546	NoFFEiter:	 3187	 AllIter:	3751	0.000000	0000000000000000	100	1517647051
15.000000	16.000000	11141	0	FFEall:	16101	CacheFit:	13416371	CachePop:	77889528	NoFFEiter:	 2595	 AllIter:	3635	0.000000	0000000000000000	100	1517647083
15.000000	16.000000	10940	0	FFEall:	16634	CacheFit:	12772196	CachePop:	73743170	NoFFEiter:	 2667	 AllIter:	3697	0.000000	0000000000000000	100	1517647091
15.000000	16.000000	11258	0	FFEall:	15819	CacheFit:	13231766	CachePop:	76948415	NoFFEiter:	 2923	 AllIter:	3697	0.000000	0000000000000000	100	1517647099
15.000000	16.000000	11273	0	FFEall:	17042	CacheFit:	13199448	CachePop:	77733510	NoFFEiter:	 2522	 AllIter:	3614	0.000000	0000000000000000	100	1517647113
